ConfigurationTriggerTime,configurationId,Crawled_Date,Ecommerce,Pincode,City,Country_Of_Origin,Navision_Code,SKU_Name,Brand_Name,Product_Name,MRP,Discount_Percentage,Discount_Amount,Price,Speciality,Rating_Count,Avg_Rating,Review_Count,Stock,Seller,Coupon,Offer,Weight,Unit_Of_Weight,Delivery,Recommend_Percentage,Key_Features,Super_Offer,Super_Saver,Available_Product_Count,Max_Allowed_Quantity,Other_Id,Other_Quantity,Service_Status
,,12/08/2025 05:35:23,zepto,110075,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,Dr. Oetker FunFoods Crunchy Peanut Butter,187,28,,133,,8032,4.7,,Instock,Commodum Groceries Private Limited,,,750,Gram,,,,,,3,6,,,serviced
,,12/08/2025 05:35:35,zepto,110075,,,,Peanut Butter Creamy 750gm,Dr.Oetker,Dr. Oetker FunFoods Creamy Peanut Butter,187,25,,140,,3200,4.5,,Out of Stock,Commodum Groceries Private Limited,,,750,Gram,,,,,,,6,,,serviced
,,12/08/2025 05:35:48,zepto,110075,,,,Peanut Butter Crunchy 375gm,Dr.Oetker,Dr. Oetker FunFoods Crunchy Peanut Butter,129,10,,116,,3532,4.5,,Instock,Commodum Groceries Private Limited,,,375,Gram,,,,,,1,12,,,serviced
,,12/08/2025 05:36:00,zepto,110075,,,,Peanut Butter Creamy 375gm,Dr.Oetker,Dr. Oetker FunFoods Creamy Peanut Butter,139,19,,112,,1426,4.5,,Out of Stock,Commodum Groceries Private Limited,,,375,Gram,,,,,,,12,,,serviced
,,12/08/2025 05:36:12,zepto,110075,,,,Eggless Veg Mayonnaise 875gm,Veeba,Veeba Chef's Special Veg Mayonnaise,210,34,,138,,4889,4.8,,Instock,Commodum Groceries Private Limited,,,875,Gram,,,,,,3,12,,,serviced
,,12/08/2025 05:36:24,zepto,110075,,,,Original Premium Veg Mayo 800gm,Wingreens,Wingreens Farms Premium Veg Mayo,234,50,,116,,4697,4.5,,Instock,Commodum Groceries Private Limited,,,800,Gram,,,,,,1,12,,,serviced
,,12/08/2025 05:36:36,zepto,110075,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise,190,16,,159,,19215,4.7,,Instock,Commodum Groceries Private Limited,,,800,Gram,,,,,,4,12,,,serviced
,,12/08/2025 05:36:49,zepto,110075,,,,Eggless Mayo 850gm,Del monte,Del Monte Eggless Mayo,186,40,,111,,5288,4.7,,Out of Stock,Commodum Groceries Private Limited,,,850,Gram,,,,,,,12,,,serviced
,,12/08/2025 05:37:01,zepto,110075,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,Veeba Chef'S Special Veg Mayonnaise Smart,218,43,,124,,4239,4.7,,Instock,Commodum Groceries Private Limited,,,750,Gram,,,,,,4,8,,,serviced
,,12/08/2025 05:37:47,zepto,122001,,,,Veg Mayo Delite 750gm,Dr.Oetker,Dr. Oetker FunFoods Veg Mayonnaise De'lite,177,31,,122,,4252,4.7,,Instock,Commodum Groceries Private Limited,,,750,Gram,,,,,,2,6,,,serviced
