ConfigurationTriggerTime,configurationId,Crawled_Date,Ecommerce,Pincode,City,Country_Of_Origin,Navision_Code,SKU_Name,Brand_Name,Product_Name,MRP,Discount_Percentage,Discount_Amount,Price,Speciality,Rating_Count,Avg_Rating,Review_Count,Stock,Seller,Coupon,Offer,Weight,Unit_Of_Weight,Delivery,Recommend_Percentage,Key_Features,Super_Offer,Super_Saver,Available_Product_Count,Max_Allowed_Quantity,Other_Id,Other_Quantity,Service_Status
,,12/29/2025 04:50:19,Flipkart,201309,,,,Veg Mayo Delite 750gm,Dr.Oetker,Dr Oetker Fun Foods Veg Mayonnaise De'lite,179,21,,140,,173,4.3,22,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:50:34,Flipkart,201309,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pasta & Pizza Red Sauce Preservative Free Sauce,99,12,,87,,260,4.3,18,Out of Stock,SuperComNet,,,315,Gram,,,,,,,,,,serviced
,,12/29/2025 04:50:50,Flipkart,201309,,,,Veg Original 250gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,89,16,,74,,1311,4.3,123,Out of Stock,SuperComNet,,,250,Gram,,,,,,,,,,serviced
,,12/29/2025 04:51:06,Flipkart,201309,,,,Pasta Pizza Red Sauce 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pasta & Pizza Sauce,,,,,,0,,0,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 04:51:21,Flipkart,500018,,,,Peanut Butter Creamy 750gm,Dr.Oetker,FUNFOODS by Dr. Oetker Peanut Butter Creamy,199,24,,150,,315,4.2,31,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:51:38,Flipkart,201309,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,FUNFOODS by Dr. Oetker Peanut Butter Crunchy,299,22,,233,,690,4.3,60,Out of Stock,METHOMecom,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:51:54,Flipkart,500018,,,,Peanut Butter Creamy 375gm,Dr.Oetker,Dr.Oetker Peanut Butter Creamy,,,,,,36,4.2,2,Out of Stock,,,,375,Gram,,,,,,,,,,serviced
,,12/29/2025 04:52:09,Flipkart,500018,,,,Original Premium Veg Mayo 800gm,Wingreens,WINGREENS Premium Veg Mayo,,,,,,450,4.1,52,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 04:52:24,Flipkart,500018,,,,Peanut Butter Crunchy 375gm,Dr.Oetker,Dr.Oetker Peanut Butter Crunchy,139,,,139,,63,4.4,1,Out of Stock,SuperComNet,,,375,Gram,,,,,,,,,,serviced
,,12/29/2025 04:52:40,Flipkart,500018,,,,Eggless Veg Mayonnaise 875gm,Veeba,VEEBA Chef'S Special Veg Mayonnaise Eggless,215,31,,147,,1515,4.3,139,Out of Stock,SuperComNet,,,800,Gram,,,,,,,,,,serviced
